"ID","cntry","cntry_code","year","gdppc","gdppc_lag2","gdppc_lag1","pop","unemp","lifeexp","popden","rural","tourarriv","export","import","grossexp","inflation","fertility","industry","biz","evecount","gdppcgr","gdppcgr_lag2","gdppcgr_lag1","TreatBRA","TreatGBR","TreatCAN","TreatZAF","expimp"
33,"Sweden","SWE",2015,51564.97777,49056.78432,49906.86476,9799186,7.43200016,82.20487805,24.0583,13.447,6482000,43.76677,39.95705,95.98142,2.195271,1.85,22.15807,2.030139318,0,3.390176296,0.333984863,1.644244006,0,0,0,0,1.09534537709866
34,"Switzerland","CHE",2015,66161.83417,65251.28461,66038.72906,8282396,4.801000118,82.89756098,209.596,26.282,9305000,62.21615,50.51405,88.29789,-0.62627,1.54,25.10521,16.1823583,1,0.186394299,0.687571601,1.206825758,0,0,0,0,1.23166030045106
35,"Turkey","TUR",2015,26015.48842,24117.00136,24935.03281,78529409,10.23600006,76.532,102.0353,26.389,39478000,23.34593,25.95394,102.608,7.826942,2.101,27.90429,2.240412894,0,4.333082787,6.668729517,3.39192849,0,0,0,0,0.899513908100273
36,"United Kingdom","GBR",2015,44912.8258,43422.98952,44228.3056,65116219,5.301000118,80.95609756,269.1531,17.374,34436000,27.65142,29.03167,101.3803,0.581008,1.8,18.14162,1.547962248,2,1.547697098,1.457701803,1.854584596,0,1,0,0,0.952457092547553
37,"United States","USA",2015,58535.76802,56350.64597,57313.8597,320635163,5.28000021,78.6902439,35.05198,18.329,77773520,12.44175,15.29502,102.8834,1.069342,1.8435,18.52414,2.79421859,3,2.131959573,1.145053237,1.709321538,0,0,0,0,0.813451044849892
38,"Brazil","BRA",2015,15059.23437,15800.03897,15744.34711,204471769,8.427000046,74.994,24.46379,14.23,6306000,12.90019,14.05345,101.1533,7.566175,1.753,19.36004,3.592144788,1,-4.351483989,2.108911835,-0.352479218,1,0,0,0,0.917937588279035
39,"China","CHN",2015,12555.2073,11056.8776,11804.05959,1371220000,4.629000187,75.928,146.0576,44.5,56886000,21.35408,18.11009,98.41242,0.062699,1.665,40.84134,2.19218166,2,6.499316783,7.237862515,6.881995441,0,0,0,0,1.17912611146604
40,"India","IND",2015,5451.351323,4807.006417,5104.403021,1310152403,5.565000057,68.607,440.6555,67.223,13284000,19.81319,22.10972,101.5523,2.279588,2.295,27.34739,2.092115754,0,6.797039412,5.134956907,6.186731983,0,0,0,0,0.896130299252998
41,"Indonesia","IDN",2015,10147.88213,9455.373396,9799.467967,258383256,4.513999939,70.768,142.6295,46.687,10407000,21.16018,20.77746,101.2622,3.980243,2.389,40.04786,2.297616387,0,3.555439566,4.151271234,3.63914313,0,0,0,0,1.01841996086143
42,"South Africa","ZAF",2015,12840.03587,12852.2768,12884.05776,55386367,25.15600014,62.649,45.65726,35.172,8904000,30.15289,31.46419,101.1306,5.170614,2.484,26.02838,0.478917399,1,-0.341677246,0.852684804,0.247278816,0,0,0,1,0.958324050293365
43,"Costa Rica","CRI",2015,18010.06764,17162.93613,17568.84315,4847804,8.998999596,79.565,94.94328,23.138,2660000,30.82494,31.69336,100.8684,3.776915,1.806,19.42181,5.395651341,0,2.51140319,1.102147306,2.365020868,0,0,0,0,0.972599307867642
44,"Russian Federation","RUS",2015,25652.7776,26603.01082,26315.44104,144096870,5.571000099,71.18341463,8.798804,25.95,33729000,28.70339,20.65596,92.47794,7.587662,1.777,29.79406,0.502608374,1,-2.183888387,1.538963817,-1.045257463,0,0,0,0,1.38959360881799
1,"Australia","AUS",2016,48585.8902,47671.11104,48020.25414,24190907,5.710000038,82.44878049,3.144936,14.2,8269000,19.25106,21.52658,102.2755,-0.533,1.752,22.28487,3.555512757,1,1.177911433,1.015114993,0.732399751,0,0,0,0,0.894292544380018
2,"Austria","AUT",2016,53688.28239,53224.16774,53164.8014,8736668,6.013999939,81.64146341,105.8695,42.095,28121000,52.45109,48.61759,96.16317,1.667629,1.53,25.41739,-7.322194606,1,0.984638283,-0.122370667,-0.11154019,0,0,0,0,1.07885006229227
3,"Belgium","BEL",2016,49985.77504,48787.48702,49491.62385,11331422,7.829999924,81.43902439,374.2213,2.081,7481000,79.4027,78.2089,98.80659,1.743246,1.68,19.32327,12.09040699,1,0.965814583,1.128585855,1.443273424,0,0,0,0,1.01526424741941
4,"Canada","CAN",2016,47714.65258,47757.67942,47729.60524,36109487,6.999000072,81.9,3.970907,18.7,19971000,31.50257,33.86111,102.3799,0.797481,1.5433,23.2953,2.237986195,1,-0.135842606,1.841026088,-0.089285776,0,0,1,0,0.930346642505222
5,"Chile","CHL",2016,23760.395,23422.70845,23681.75057,18209068,6.737999916,79.779,24.48996,12.578,5641000,28.14863,27.53941,99.39054,4.46974,1.713,28.88555,4.845752857,0,0.372104022,0.692556387,1.105944345,0,0,0,0,1.02212175206368
6,"Colombia","COL",2016,14335.25446,13988.07185,14234.42754,48171392,8.692000389,76.732,43.41721,19.892,3254000,14.71714,21.48551,106.7684,5.148334,1.843,27.68916,4.896244013,0,0.708331384,3.449034009,1.761140042,0,0,0,0,0.684979784049808
7,"Czech Republic","CZE",2016,36982.18871,34411.19112,36166.99316,10566332,3.950999975,79.02682927,136.8341,26.43,9321000,79.55562,71.83906,92.28344,1.265511,1.63,33.56536,5.561841795,0,2.253976554,2.607037045,5.102415766,0,0,0,0,1.10741454579166
8,"Denmark","DNK",2016,54314.38094,52172.60643,53018.93249,5728010,6.181000233,80.85365854,136.4137,12.358,10781000,53.42598,46.74285,93.31686,0.254595,1.79,20.66862,2.49237426,0,2.443369549,1.105433472,1.622165585,0,0,0,0,1.1429765194035
9,"Estonia","EST",2016,32021.06318,30663.85021,31209.09797,1315790,6.762000084,77.64146341,30.26892,31.437,3131000,77.45379,73.54424,97.46646,1.709035,1.6,24.01321,3.857202927,0,2.601693921,3.257770915,1.778145159,0,0,0,0,1.05315915971122
10,"Finland","FIN",2016,46173.17271,45016.81591,45120.31404,5495303,8.81799984,81.42926829,18.08201,14.725,2789000,34.81045,36.08805,101.2474,0.188582,1.57,23.49737,2.027165484,0,2.415728243,-0.776140375,0.212929799,0,0,0,0,0.964597699238391
11,"France","FRA",2016,43888.09397,43199.63493,43525.3707,66721256,10.05700016,82.52439024,121.8526,20.083,82682000,30.24754,30.85261,100.6051,0.522559,1.92,17.43413,1.32739278,2,0.829056655,0.479080613,0.754024352,0,0,0,0,0.980388369087737
12,"Germany","DEU",2016,51930.16272,50771.04025,51209.08646,82348669,4.122000217,80.9902439,235.7129,22.776,35555000,46.0232,38.65997,92.63677,1.177007,1.6,27.49667,1.866504576,1,1.408102174,1.800420038,0.862787538,0,0,0,0,1.19046134800415
13,"Greece","GRC",2016,28601.06326,28474.11563,28536.84651,10775971,23.53899956,81.38780488,83.59946,21.613,24799000,30.06375,30.77678,100.713,-0.24414,1.38,14.85699,1.382292201,1,0.225031002,1.4130581,0.220308447,0,0,0,0,0.976832209217468
14,"Hungary","HUN",2016,28230.55368,26458.54404,27541.4535,9814023,5.114999771,76.06341463,108.4063,29.221,15255000,87.15174,78.40373,91.25199,0.972845,1.53,25.65124,54.64872629,0,2.502047265,4.476140223,4.092853546,0,0,0,0,1.11157645178361
15,"Iceland","ISL",2016,54380.58952,49682.86646,51364.6408,335439,2.977999926,82.20487805,3.346025,6.265,1792000,47.63733,41.39369,93.31437,1.893632,1.74,19.61255,-5.171540264,0,5.157191402,0.953242975,3.663229298,0,0,0,0,1.15083555005606
16,"Ireland","IRL",2016,73034.51337,57461.08627,71243.42087,4755335,8.373999596,81.70487805,69.02794,37.263,10100000,120.8153,105.2261,83.50371,-0.29957,1.81,36.96522,26.35067866,0,2.514046181,7.766030481,23.98551001,0,0,0,0,1.14814955605121
17,"Israel","ISR",2016,38372.37312,37527.10349,37633.44587,8546000,4.797999859,82.40731707,394.9168,7.744,2900000,29.69433,28.11313,98.4188,1.091308,3.11,19.26735,3.758575791,0,1.96348547,1.785509991,0.283374883,0,0,0,0,1.05624418198899
18,"Italy","ITA",2016,41018.32581,40080.41851,40431.31351,60627498,11.68799973,83.24390244,206.1178,30.145,52372000,29.32789,26.03971,96.71144,1.136389,1.34,21.21794,1.367773669,1,1.465690444,-0.91781388,0.875477402,0,0,0,0,1.12627559984347
19,"Japan","JPN",2016,39962.99551,39154.38132,39675.29155,126994511,3.099999905,83.98487805,348.3501,8.543,24040000,16.2664,15.27541,99.00986,0.26758,1.44,28.97509,0.831972862,3,0.637897177,0.507999337,1.330400881,0,0,0,0,1.06487485442289
20,"Korea, Rep.","KOR",2016,37606.11154,35874.10021,36681.14604,51217803,3.700000048,82.27560976,525.3701,18.438,17242000,40.13265,33.47116,93.07896,1.977969,1.172,34.2978,0.806893302,3,2.539144729,2.556219509,2.268429401,0,0,0,0,1.19902178472452
21,"Latvia","LVA",2016,27207.14579,25444.17792,26489.7585,1959537,9.642999649,74.5804878,31.51394,31.979,1793000,60.40156,59.41922,99.01767,0.858466,1.74,18.71969,1.201363076,0,2.708168476,2.879503461,4.109311692,0,0,0,0,1.01653236107778
22,"Lithuania","LTU",2016,31992.64518,29905.00279,30801.42261,2868231,7.861999989,74.67073171,45.78766,32.634,2296000,67.57943,66.79996,99.22054,1.613622,1.69,25.90578,2.237132982,0,3.867427138,4.401798234,2.997558037,0,0,0,0,1.01166871956211
23,"Luxembourg","LUX",2016,113553.599,108911.3489,110951.9888,582014,6.290999889,82.68536585,239.5119,9.54,1054000,213.0357,177.6268,64.59112,0.77069,1.41,11.66688,52.52469117,0,2.344807203,1.867277284,1.873670555,0,0,0,0,1.19934435569407
24,"Mexico","MEX",2016,19612.22907,18907.46306,19288.24559,123333376,3.858999968,74.917,63.44473,20.423,35079000,37.06297,39.03731,101.342,5.377774,2.186,29.49586,3.496115116,0,1.679693916,1.499188933,2.013927114,0,0,0,0,0.949424281539891
25,"Netherlands","NLD",2016,54101.26516,52432.6192,53223.44265,17030314,6.006000042,81.56097561,505.5006,9.365,15828000,79.53516,69.3235,89.78834,0.454667,1.66,17.63751,30.84237464,1,1.649315547,1.059101269,1.508266154,0,0,0,0,1.14730444942913
26,"New Zealand","NZL",2016,40532.40123,39289.49146,39936.31787,4693200,5.099999905,81.61243902,17.82386,13.6,3370000,26.54075,25.66941,99.25516,2.46058,1.87,20.16362,0.996212497,0,1.523720267,2.072257347,1.67993106,0,0,0,0,1.03394468357473
27,"Norway","NOR",2016,62010.33977,61308.76373,61895.79561,5234519,4.678999901,82.40731707,14.33632,18.515,5960000,35.45993,33.48039,98.02046,-1.47425,1.71,27.94156,-5.061703915,1,0.18505968,0.826056236,0.957500763,0,0,0,0,1.05912535666401
28,"Poland","POL",2016,28728.57108,26814.55059,27862.54204,37970087,6.160999775,77.85121951,124.0083,39.822,17471000,52.19354,48.15721,95.96553,0.308763,1.39,29.5689,3.881262468,1,3.108219795,3.395806446,3.908293902,0,0,0,0,1.08381569447233
29,"Portugal","PRT",2016,31887.41856,30482.72423,31157.75901,10325452,11.06599998,81.12439024,112.7164,35.914,13359000,40.21082,39.06341,98.85258,1.716663,1.36,19.32796,3.565345918,1,2.341824053,1.337120205,2.214483696,0,0,0,0,1.02937301172632
30,"Slovak Republic","SVK",2016,30040.45407,28125.57979,29453.76797,5430798,9.670000076,77.16585366,112.9534,46.194,2027000,93.72749,90.77832,97.05069,-0.50761,1.48,29.20461,5.290988127,0,1.991744105,2.652766168,4.722349491,0,0,0,0,1.03248760276683
31,"Slovenia","SVN",2016,34983.79072,33240.49701,33949.60258,2065042,8,81.17560976,102.5242,45.98,3397000,77.97151,69.42428,91.45277,0.751406,1.58,27.98678,3.239024507,0,3.046245196,2.667133249,2.133258045,0,0,0,0,1.1231158609063
32,"Spain","ESP",2016,38553.60277,36039.68655,37450.91722,46484062,19.63500023,83.32926829,93.04927,20.16,75315000,33.88009,29.89253,96.01244,0.322899,1.34,20.00853,3.591770214,0,2.94434856,1.687449704,3.915768451,0,0,0,0,1.13339653752961
33,"Sweden","SWE",2016,52149.88733,49906.86476,51564.97777,9923085,6.989999771,82.30731707,24.36249,13.148,6782000,42.69148,39.62917,96.34209,1.495728,1.85,21.71326,3.033472415,0,0.7961463,1.644244006,3.390176296,0,0,0,0,1.07727413922623
34,"Switzerland","CHE",2016,66570.61468,66038.72906,66161.83417,8373338,4.918000221,83.60243902,211.8974,26.261,9205000,65.74425,54.22797,88.48376,-0.60472,1.54,25.00166,14.5825675,1,0.61793998,1.206825758,0.186394299,0,0,0,0,1.21236789796852
35,"Turkey","TUR",2016,26409.17655,24935.03281,26015.48842,79821724,10.83899975,76.86,103.7144,25.866,30289000,21.96508,24.85056,102.8855,8.098262,2.092,28.1833,1.612672327,0,1.513283645,3.39192849,4.333082787,0,0,0,0,0.883886721265034
36,"United Kingdom","GBR",2016,45428.7228,44228.3056,44912.8258,65611593,4.813000202,81.15609756,271.2007,17.114,35814000,28.43924,30.05905,101.6198,2.140283,1.79,17.58114,12.05564519,2,1.14866298,1.854584596,1.547697098,0,1,0,0,0.946112402088556
37,"United States","USA",2016,59028.59008,57313.8597,58535.76802,322941311,4.868999958,78.53902439,35.30409,18.138,76407480,11.87035,14.64365,102.8153,1.093525,1.8205,17.9549,2.643042844,3,0.841916107,1.709321538,2.131959573,0,0,0,0,0.810614156989548
38,"Brazil","BRA",2016,14446.41281,15744.34711,15059.23437,206163058,11.60000038,75.23,24.66614,13.958,6547000,12.46668,12.06702,99.60032,8.103604,1.747,18.34659,4.137362084,2,-4.069407164,-0.352479218,-4.351483989,1,0,0,0,1.03312002466226
39,"China","CHN",2016,13328.64336,11804.05959,12555.2073,1378665000,4.534999847,76.21,146.8507,43.264,59270000,19.58438,17.31003,98.51186,1.072756,1.675,39.58062,1.555642065,2,6.271729091,6.881995441,6.499316783,0,0,0,0,1.13138914259536
40,"India","IND",2016,5832.782893,5104.403021,5451.351323,1324509589,5.511000156,68.897,445.4843,66.818,14570000,19.15823,20.92425,99.85667,3.124227,2.266,26.619,1.9373632,0,7.082848187,6.186731983,6.797039412,0,0,0,0,0.915599364373872
41,"Indonesia","IDN",2016,10529.41142,9799.467967,10147.88213,261554226,4.301000118,71.035,144.3799,46.011,11519000,19.08899,18.33235,101.2134,2.438924,2.362,39.30844,0.487372471,0,3.759693805,3.63914313,3.555439566,0,0,0,0,1.041273486487
42,"South Africa","ZAF",2016,12703.82001,12884.05776,12840.03587,56203654,26.5510006,63.153,46.33098,34.659,10044000,30.58093,30.05726,99.24032,7.206346,2.457,26.24742,0.74751226,1,-1.060868204,0.247278816,-0.341677246,0,0,0,1,1.01742241308755
43,"Costa Rica","CRI",2016,18577.2631,17568.84315,18010.06764,4899345,8.597999573,79.738,95.9527,22.265,2925000,32.09551,31.83202,99.73651,2.003472,1.789,19.13985,4.58454781,0,3.149324392,2.365020868,2.51140319,0,0,0,0,1.00827751427651
44,"Russian Federation","RUS",2016,25690.12568,26315.44104,25652.7776,144342396,5.559000015,71.65121951,8.813796,25.836,24571000,25.85448,20.66364,94.90595,3.174226,1.762,29.17391,2.548498734,1,0.010248462,-1.045257463,-2.183888387,0,0,0,0,1.25120646701162
1,"Australia","AUS",2017,48905.4172,48020.25414,48585.8902,24601860,5.59100008,82.5,3.198361,14.096,8815000,21.1932,20.5768,99.38354,3.740729,1.741,23.42684,3.574155963,1,0.657653884,0.732399751,1.177911433,0,0,0,0,1.02995606702694
2,"Austria","AUT",2017,54637.00128,53164.8014,53688.28239,8797566,5.499000072,81.64390244,106.6074,41.906,29460000,54.03767,50.73551,96.47415,1.132802,1.52,25.47174,3.232015274,1,1.767087438,-0.11154019,0.984638283,0,0,0,0,1.06508577522922
3,"Belgium","BEL",2017,50771.62826,49491.62385,49985.77504,11375158,7.085999966,81.49268293,375.6657,2.039,8385000,82.38681,80.99183,98.6063,1.718101,1.65,19.32874,-7.174259975,1,1.51205507,1.443273424,0.965814583,0,0,0,0,1.01722371256459
4,"Canada","CAN",2017,48552.53516,47729.60524,47714.65258,36543321,6.340000153,81.94878049,4.018616,18.65,20883000,31.41053,33.62321,102.3805,2.563358,1.4961,23.2953,1.764360902,1,1.945910414,-0.089285776,-0.135842606,0,0,1,0,0.934191887092279
5,"Chile","CHL",2017,23723.80507,23681.75057,23760.395,18470439,6.958000183,79.909,24.84148,12.51,6450000,28.4395,27.21617,98.61909,4.995392,1.678,29.44244,2.112358747,0,-0.243323996,1.105944345,0.372104022,0,0,0,0,1.04494864633782
6,"Colombia","COL",2017,14312.17751,14234.42754,14335.25446,48901066,8.871999741,76.925,44.07487,19.554,3631000,15.14529,20.13763,105.0746,5.110429,1.825,26.81486,4.436491832,0,-0.153066086,1.761140042,0.708331384,0,0,0,0,0.752088999549599
7,"Czech Republic","CZE",2017,38489.49631,36166.99316,36982.18871,10594438,2.890000105,78.97804878,137.1981,26.325,10160000,79.72608,72.2028,92.47672,1.441965,1.69,33.21673,5.203351621,0,4.075766346,5.102415766,2.253976554,0,0,0,0,1.10419651315461
8,"Denmark","DNK",2017,55064.90886,53018.93249,54314.38094,5764980,5.743000031,81.10243902,137.2941,12.243,12426000,55.13887,48.14224,93.00336,1.13353,1.75,20.46644,1.02511761,0,1.381821734,1.622165585,2.443369549,0,0,0,0,1.14533245648728
9,"Estonia","EST",2017,33820.91873,31209.09797,32021.06318,1317384,5.760000229,78.09268293,30.30559,31.283,3244000,76.13769,71.85743,96.73989,3.640093,1.59,24.00773,6.343725314,0,5.620848822,1.778145159,2.601693921,0,0,0,0,1.05956600451756
10,"Finland","FIN",2017,47470.51588,45120.31404,46173.17271,5508214,8.640000343,81.63170732,18.12449,14.675,3180000,37.67559,37.5609,99.92736,0.742884,1.49,24.31367,6.425896578,0,2.858721034,0.212929799,2.415728243,0,0,0,0,1.00305344121147
11,"France","FRA",2017,44783.47587,43525.3707,43888.09397,66865144,9.397000313,82.52682927,122.1154,19.82,86758000,30.94863,32.01321,101.0583,0.456887,1.9,17.24115,1.447290056,2,2.07682248,0.754024352,0.829056655,0,0,0,0,0.966745602830831
12,"Germany","DEU",2017,53011.76816,51209.08646,51930.16272,82657002,3.746000051,80.99268293,236.5955,22.739,37452000,47.39743,40.29596,92.89853,1.04733,1.57,27.44215,3.225092946,1,2.082807721,0.862787538,1.408102174,0,0,0,0,1.176232803487
13,"Greece","GRC",2017,29089.01401,28536.84651,28601.06326,10754679,21.48800087,81.28780488,83.43428,21.276,27194000,32.9904,34.01016,101.0198,0.599142,1.35,15.03823,1.689257084,1,1.706058064,0.220308447,0.225031002,0,0,0,0,0.970016018742635
14,"Hungary","HUN",2017,29529.30923,27541.4535,28230.55368,9787966,4.156000137,75.81707317,108.1185,28.938,15785000,87.1431,79.8542,92.7111,3.70423,1.54,25.60195,-8.603120041,0,4.600531608,4.092853546,2.502047265,0,0,0,0,1.09127760343226
15,"Iceland","ISL",2017,55565.41464,51364.6408,54380.58952,343400,2.742000103,82.66097561,3.425436,6.227,2225000,46.10666,41.96279,95.93221,-0.05762,1.71,19.47602,-28.5847865,0,2.12230622,3.663229298,5.157191402,0,0,0,0,1.09875106016545
16,"Ireland","IRL",2017,78128.18158,71243.42087,73034.51337,4807388,6.711999893,82.15609756,69.78354,37.053,10338000,121.0426,98.95576,77.55915,1.129216,1.77,35.75442,17.36884572,0,6.974330322,23.98551001,2.514046181,0,0,0,0,1.2231991346436
17,"Israel","ISR",2017,38966.66269,37633.44587,38372.37312,8713300,4.215000153,82.55121951,402.6479,7.664,3613000,28.68432,27.52152,98.83719,0.258725,3.11,19.40256,5.14330496,0,1.548743352,0.283374883,1.96348547,0,0,0,0,1.04225057336949
18,"Italy","ITA",2017,41784.84127,40431.31351,41018.32581,60536709,11.21100044,82.94634146,205.8092,29.856,58253000,30.73373,27.87044,97.01955,0.690706,1.32,21.30041,0.567766927,1,1.820333852,0.875477402,1.465690444,0,0,0,0,1.1027357300423
19,"Japan","JPN",2017,40800.84039,39675.29155,39962.99551,126785797,2.799999952,84.0997561,347.7776,8.465,28691000,17.75185,16.82159,99.06513,-0.22008,1.43,29.16251,0.38633193,3,2.33647955,1.330400881,0.637897177,0,0,0,0,1.05530154997239
20,"Korea, Rep.","KOR",2017,38649.1552,36681.14604,37606.11154,51361911,3.700000048,82.62682927,526.8482,18.497,13336000,40.93421,36.18671,94.50507,2.265178,1.052,34.76631,1.103077991,3,2.870196962,2.268429401,2.539144729,0,0,0,0,1.13119457391954
21,"Latvia","LVA",2017,28488.92361,26489.7585,27207.14579,1942248,8.715000153,74.62926829,31.2359,31.925,1949000,62.12635,61.97031,99.84395,2.980594,1.69,19.15961,3.75396739,0,4.711180776,4.109311692,2.708168476,0,0,0,0,1.00251797998106
22,"Lithuania","LTU",2017,33821.19545,30801.42261,31992.64518,2828403,7.072999954,75.4804878,45.15186,32.484,2523000,73.60579,71.22215,97.61636,4.251941,1.63,25.88496,2.495111292,0,5.715533225,2.997558037,3.867427138,0,0,0,0,1.03346767824336
23,"Luxembourg","LUX",2017,112822.6058,110951.9888,113553.599,596336,5.521999836,82.09512195,245.4058,9.273,1046000,217.6214,182.4581,64.83675,1.716428,1.39,11.24396,-10.59256234,0,-0.643742843,1.873670555,2.344807203,0,0,0,0,1.19271986280686
24,"Mexico","MEX",2017,19795.8685,19288.24559,19612.22907,124777324,3.420000076,74.947,64.18752,20.133,39291000,37.68984,39.5043,99.86751,6.657226,2.157,30.79976,2.848470537,0,0.936351596,2.013927114,1.679693916,0,0,0,0,0.954069303847935
25,"Netherlands","NLD",2017,55347.91239,53223.44265,54101.26516,17131296,4.839000225,81.76097561,508.498,8.923,17924000,83.39177,72.63644,89.24468,1.260707,1.62,17.70314,11.54324474,1,2.304284803,1.508266154,1.649315547,0,0,0,0,1.14807072042628
26,"New Zealand","NZL",2017,40922.38722,39936.31787,40532.40123,4793900,4.702000141,81.65853659,18.2063,13.534,3555000,27.48319,26.36698,99.06709,2.453699,1.81,20.43002,1.019248465,0,0.996067752,1.67993106,1.523720267,0,0,0,0,1.04233363092777
27,"Norway","NOR",2017,62940.5875,61895.79561,62010.33977,5276968,4.162000179,82.6097561,14.45258,18.129,6252000,36.333,32.83143,96.49843,3.951137,1.62,29.79127,1.481097955,1,1.50014938,0.957500763,0.18505968,0,0,0,0,1.10665298465525
